@Relation EEGDataTraining_54

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE Feature25 NUMERIC
@ATTRIBUTE Feature26 NUMERIC
@ATTRIBUTE Feature27 NUMERIC
@ATTRIBUTE Feature28 NUMERIC
@ATTRIBUTE Feature29 NUMERIC
@ATTRIBUTE Feature30 NUMERIC
@ATTRIBUTE Feature31 NUMERIC
@ATTRIBUTE Feature32 NUMERIC
@ATTRIBUTE Feature33 NUMERIC
@ATTRIBUTE Feature34 NUMERIC
@ATTRIBUTE Feature35 NUMERIC
@ATTRIBUTE Feature36 NUMERIC
@ATTRIBUTE Feature37 NUMERIC
@ATTRIBUTE Feature38 NUMERIC
@ATTRIBUTE Feature39 NUMERIC
@ATTRIBUTE Feature40 NUMERIC
@ATTRIBUTE Feature41 NUMERIC
@ATTRIBUTE Feature42 NUMERIC
@ATTRIBUTE Feature43 NUMERIC
@ATTRIBUTE Feature44 NUMERIC
@ATTRIBUTE Feature45 NUMERIC
@ATTRIBUTE Feature46 NUMERIC
@ATTRIBUTE Feature47 NUMERIC
@ATTRIBUTE Feature48 NUMERIC
@ATTRIBUTE Feature49 NUMERIC
@ATTRIBUTE Feature50 NUMERIC
@ATTRIBUTE Feature51 NUMERIC
@ATTRIBUTE Feature52 NUMERIC
@ATTRIBUTE Feature53 NUMERIC
@ATTRIBUTE Feature54 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
4303.59,4023.59,4263.08,4140,4320.51,4588.72,4081.54,4605.64,4196.41,4229.23,4178.46,4284.62,4600,4352.31,4158.56,4199.34,4029.81,4165.51,4110.39,4195.63,4039.27,4095.42,4026.69,3981.87,3960.1,3966.91,4025.09,4065.48,4019.41,4011.51,4009.96,4144.24,4070.61,3967.38,4021.0,4014.46,4142.58,4151.64,4134.74,4092.77,4055.99,3996.22,4103.26,4059.49,4095.56,3972.33,4150.13,4123.64,4018.98,4159.35,4036.08,3997.36,4196.67,4118.47,0
4297.95,3975.38,4259.49,4122.56,4333.85,4616.41,4083.59,4604.1,4203.08,4229.74,4203.08,4283.08,4605.13,4354.87,4127.41,4075.88,4056.97,4156.18,3972.52,3963.46,4054.64,3987.63,4170.93,4114.94,4078.08,4003.09,4105.56,4082.57,4013.16,4082.79,3960.43,4067.64,3957.59,3969.02,4049.58,4071.76,3973.5,4148.2,4048.93,4198.12,4068.3,4066.48,4068.86,4146.58,4118.43,4084.69,4016.41,4135.94,4147.31,4035.61,4003.05,4047.82,4081.98,4051.47,0
4287.18,3970.77,4254.36,4111.79,4348.72,4618.46,4082.05,4614.87,4198.97,4237.44,4195.9,4269.74,4598.46,4348.21,3950.5,4088.91,3996.03,4152.01,4173.51,4069.64,4000.6,4119.82,4082.14,4032.0,4062.87,3971.87,4070.58,3964.53,4120.04,4023.65,4115.36,3989.74,4063.19,4189.02,4134.07,4116.8,4092.73,4015.2,3989.4,4056.36,4185.83,4035.61,4124.2,4039.09,3954.88,4195.86,4179.04,4163.96,4155.25,4181.04,4042.92,4028.37,4170.2,4191.11,1
4217.95,4064.62,4243.08,4140,4339.49,4622.05,4072.82,4607.18,4177.44,4199.49,4130.77,4233.33,4480.51,4232.31,4023.67,4093.63,4173.28,4060.32,4105.0,4097.79,4059.48,4138.19,4103.59,4031.3,4175.0,3955.92,4030.66,4093.58,4081.03,4052.27,4106.95,3985.45,3997.76,4021.59,3981.31,3986.76,3962.19,4059.3,4105.64,3973.0,4160.93,4174.44,4044.52,4041.72,3984.19,4080.66,4061.16,4077.52,4127.95,4075.92,3989.67,4172.36,3968.74,4181.98,0
4312.31,3962.05,4262.56,4108.21,4339.49,4621.54,4103.59,4637.95,4221.54,4243.08,4234.87,4312.82,4655.38,4392.82,4005.35,4160.73,3982.42,4143.29,4067.06,4156.15,4029.15,4029.61,4123.64,3994.36,4173.33,4025.67,4158.13,4102.87,4057.16,4109.45,4139.52,4194.12,4049.87,4181.24,4131.65,4137.97,4105.77,3984.76,4160.63,4125.2,4079.92,4121.08,4163.6,4025.85,4179.99,4133.34,4067.55,4061.68,4108.62,4135.16,4159.39,4104.86,4148.47,4097.87,1
4292.31,4010.77,4274.36,4125.13,4332.82,4634.36,4084.1,4606.67,4187.18,4224.1,4176.92,4288.72,4591.79,4359.49,4016.75,4051.39,4161.13,4017.66,4038.23,4075.9,4041.73,4037.44,4023.79,4173.79,4090.81,4120.77,4164.58,4007.5,3966.2,3965.25,4192.41,4098.56,4013.33,4178.21,3995.67,4118.1,4102.0,4071.48,4110.33,4007.16,4075.91,4184.71,4090.14,4061.9,3963.05,4015.98,3969.65,4098.57,3972.94,4038.52,4184.05,4119.53,4112.15,3966.99,0
4283.08,3993.85,4248.21,4102.05,4335.9,4600,4065.64,4587.69,4177.95,4214.36,4191.79,4275.38,4613.85,4353.85,4027.66,3963.38,4133.89,4097.69,4138.19,4146.29,3997.69,4108.88,4050.85,3986.49,4165.34,4082.07,3984.8,4175.31,4032.06,4033.2,4156.83,4017.66,4127.22,4110.0,4058.29,4063.51,4079.09,4195.67,4059.06,3965.3,4177.09,4004.91,3970.7,3976.19,4001.03,4106.84,4036.69,4127.21,4130.19,4052.81,4165.44,4014.88,3981.47,4017.28,1
4277.95,3974.36,4248.21,4103.08,4313.85,4612.82,4078.46,4615.9,4209.23,4238.97,4202.05,4276.92,4589.23,4360,4145.79,4084.59,4126.71,4199.06,4090.54,3983.32,4168.41,4124.28,4050.02,4015.04,4192.52,4027.02,3980.65,4149.62,3993.78,4184.76,3998.31,4080.37,4122.71,3990.26,4146.36,4159.45,3968.2,4192.82,3981.06,4095.08,3986.0,4121.37,3958.34,3954.61,3961.03,4025.4,4171.99,4070.41,4031.11,4123.72,4092.48,4197.99,4055.95,4162.65,0
4314.87,3998.46,4278.46,4122.05,4329.74,4627.18,4081.03,4628.72,4212.82,4224.1,4193.85,4284.1,4583.08,4348.72,4150.71,4130.34,4134.66,4102.38,4050.96,3999.15,4047.86,4088.25,4048.07,3960.02,4115.47,4020.25,4045.87,4083.66,4094.65,4179.98,3968.94,4032.61,4135.59,4055.39,4007.86,4091.79,4066.79,4093.07,4169.71,4154.07,4170.01,4047.28,3955.49,4073.2,4154.43,4013.56,4143.05,4007.54,3950.94,4052.26,4049.61,3958.83,3970.25,4019.22,1
4295.38,4018.97,4255.9,4117.95,4329.74,4614.87,4087.69,4610.26,4189.74,4220,4190.26,4274.36,4577.95,4346.67,3980.19,4013.74,3966.63,4113.47,3973.93,4039.65,4061.24,4146.83,4034.4,4119.48,4145.01,4123.29,4031.72,3989.46,4030.59,3957.93,4152.73,4036.97,4113.89,4033.68,4077.63,4070.2,4002.3,4013.34,4087.54,4026.49,4053.26,4009.61,4072.78,4024.01,4008.02,3973.34,4135.48,3962.76,3995.69,4196.57,3975.46,4120.46,4086.06,4123.73,0
4310.77,4024.1,4263.59,4122.56,4346.15,4612.82,4056.41,4613.33,4195.9,4224.1,4196.41,4268.21,4602.56,4365.13,3962.77,4139.12,4148.95,4087.96,4003.16,4069.75,4105.99,4170.05,4161.97,4093.46,4072.2,4091.22,4068.82,4192.2,4090.61,3950.21,4028.67,3993.99,4058.87,4139.22,4090.8,4155.15,3950.15,4092.69,4163.05,4157.75,3989.3,4155.81,3960.85,4084.71,4107.66,4043.81,4124.63,4037.42,4073.38,4046.89,4004.21,4052.69,3998.17,3960.26,1
4358.46,3977.95,4278.46,4114.87,4328.72,4617.44,4094.36,4623.59,4209.74,4234.36,4247.69,4320,4671.79,4424.62,4034.72,4067.16,4138.72,4067.8,4064.03,4010.24,4074.28,4070.78,4043.4,3969.26,4054.28,3964.7,3978.48,4175.61,3981.46,4053.69,4186.78,4001.77,4134.29,4168.5,3992.48,4135.44,4046.86,3993.75,4101.21,4196.54,4114.04,4185.68,4097.34,4143.39,3967.82,3951.29,4127.66,4052.78,4144.02,4073.2,4093.65,4035.31,4047.0,4146.31,1
4294.36,4011.28,4265.13,4138.97,4342.05,4630.77,4082.56,4607.18,4200.51,4246.15,4212.31,4283.59,4618.97,4358.46,4187.72,4136.51,4063.67,3979.99,3960.44,3964.48,4132.73,3963.68,4154.0,4069.62,3993.16,4120.77,4179.79,3954.56,4152.9,4039.29,4169.68,4099.72,4053.39,4107.17,3992.11,3965.07,3981.43,4032.02,4074.15,4048.49,4152.32,4038.15,4133.28,4101.97,4048.85,4002.47,4036.05,4152.5,4007.38,3969.47,4093.93,4085.4,4143.72,3979.68,1
4280,4008.72,4249.74,4105.64,4325.13,4616.92,4085.13,4609.74,4204.1,4222.56,4189.74,4268.21,4572.82,4347.18,4007.44,4132.51,3999.59,4150.26,4155.83,3981.99,4033.22,3962.58,3985.26,4033.38,4164.25,3960.07,4106.48,4010.49,4185.94,3995.37,4163.82,4138.78,4029.52,4072.41,4162.75,4134.22,3992.16,4102.74,4164.91,4019.24,4102.45,4122.92,4020.65,3955.35,4080.86,4164.18,4068.3,4052.33,4043.85,4115.69,3956.16,3992.24,3955.43,3961.12,0
4357.44,3995.38,4289.74,4120.51,4352.31,4624.1,4089.23,4616.92,4206.15,4258.46,4223.59,4305.64,4627.18,4402.56,4051.98,4010.54,3999.48,4101.99,3980.1,4109.78,3973.66,4036.67,4110.08,4103.69,4111.66,4153.68,4103.62,4094.35,4134.75,4138.74,4063.58,4054.6,4161.34,4093.36,4138.82,3989.28,4147.21,3999.42,3970.97,4100.34,4137.37,3982.39,4078.15,4174.56,4073.62,4084.21,4144.73,4040.73,3962.14,3998.65,4169.06,4189.41,4181.78,3997.86,1
4256.92,3970.77,4261.54,4105.13,4338.46,4637.95,4102.05,4637.44,4217.95,4231.79,4196.41,4282.05,4591.79,4343.08,4113.74,3970.42,4147.18,4081.13,4164.5,4002.41,4118.01,4074.98,4051.02,3971.97,4069.35,3959.98,4176.32,4169.16,4010.76,4001.73,4048.69,4038.84,4117.02,4006.13,4038.16,4183.66,4185.52,4041.51,4016.98,4137.54,4006.62,4128.82,4174.26,4174.72,4121.69,3960.53,4120.59,4076.49,4083.52,4081.01,4074.29,4105.6,4021.83,4016.2,0
4295.9,4008.21,4260,4120,4343.59,4586.67,4091.79,4617.95,4201.54,4233.85,4198.46,4281.54,4596.41,4343.08,4181.41,4194.26,3952.77,4082.79,4102.24,3999.97,4007.74,4027.9,4168.1,4022.45,4087.44,4070.47,4085.7,3968.99,4170.03,4041.71,4020.1,4134.54,4193.4,4089.93,3954.22,4102.39,4009.53,3981.15,3988.89,4055.57,4154.35,4024.27,4104.68,4016.25,4050.32,3951.27,4074.91,4099.34,4041.16,3967.95,3998.72,4190.73,4166.45,4139.39,0
4349.23,3996.41,4288.21,4125.13,4354.36,4629.23,4085.64,4607.69,4206.15,4257.44,4226.67,4300,4641.03,4409.23,3993.07,4042.34,4170.75,4044.6,4006.11,3968.93,4056.04,4194.51,4131.46,4191.64,4053.73,3999.97,3962.08,3976.92,4176.43,4079.23,4123.27,4089.22,4029.03,4126.32,4092.93,4164.79,4143.65,4051.78,4142.45,4135.05,3995.46,4171.48,4052.63,3998.11,4084.95,4095.91,3978.02,4029.27,4198.4,4090.21,4140.66,4076.65,4056.08,4093.77,1
4255.38,3974.87,4248.21,4105.13,4334.87,4635.9,4097.44,4638.97,4220.51,4230.77,4195.38,4275.38,4580.51,4340.51,3989.28,4175.58,4023.26,4047.89,4179.86,3993.3,4162.2,4098.77,4093.12,4143.97,3959.39,4092.95,4114.84,4025.93,4137.33,3998.63,4165.37,3988.48,4081.45,4068.16,4024.5,3962.91,4148.86,4159.19,4036.77,3957.41,3976.55,4019.92,4099.63,3965.35,3985.29,4040.48,4076.28,3990.58,4191.34,4072.31,4106.11,4134.44,3951.02,3986.52,0
4388.21,4008.21,4264.1,4126.67,4359.49,4614.36,4077.44,4594.36,4188.21,4246.67,4228.72,4296.41,4654.87,4450.77,3977.39,4073.76,4065.75,4049.81,3981.02,4189.7,3995.48,4183.14,4157.83,4057.65,4087.99,3996.71,4136.42,4118.31,4010.84,4020.3,3988.9,4043.24,3952.35,4009.28,3953.76,4140.5,4178.92,4065.17,4102.55,4108.08,4044.53,4123.37,4082.49,4172.1,3979.45,4195.14,4073.34,3977.38,4054.65,4071.24,4113.79,4133.08,4047.93,4098.01,1
4300.51,4021.54,4266.67,4124.1,4335.9,4613.33,4073.33,4604.62,4206.15,4247.18,4190.26,4278.97,4607.69,4366.67,4048.89,3966.34,4079.02,3976.21,4060.28,3973.75,4189.65,4091.33,4107.17,3998.41,4197.88,4041.59,4179.09,3997.08,4129.62,4047.53,3975.59,4196.09,4163.56,4069.05,3973.51,4054.6,4003.8,4001.99,4095.37,4038.99,4181.07,4139.81,3994.41,4107.58,4081.3,4085.99,4183.05,4196.15,4076.52,4197.76,4157.24,4082.8,4197.61,4093.62,0
4323.59,4013.33,4271.28,4122.05,4337.95,4615.9,4074.36,4620,4208.72,4241.54,4201.54,4283.08,4610.26,4377.44,4105.1,4147.89,4033.97,4105.65,4185.52,4155.17,4162.4,4138.66,3974.27,3974.37,4061.35,4032.27,3951.14,3985.81,3969.84,4022.45,4110.37,4181.9,4068.05,4015.69,4008.19,3998.32,3982.4,4050.47,3950.22,4119.26,4089.14,3954.36,4156.05,3960.19,4092.92,4183.04,4037.15,4002.76,4197.91,3976.92,3981.82,4054.43,3951.95,4189.68,1
4302.05,4004.62,4280,4109.74,4344.62,4626.67,4085.13,4620.51,4199.49,4233.85,4213.33,4297.95,4604.62,4360,3952.19,4117.88,4185.09,4116.04,3979.81,3995.74,4078.4,4005.55,4033.66,4133.67,4147.15,4193.23,4034.97,4013.25,4102.95,4036.45,3955.42,4064.84,4051.51,4090.36,4145.45,4070.18,4161.94,4011.02,3956.12,4166.88,4007.55,4158.93,4171.14,4036.99,4041.13,4052.89,4118.06,4022.19,4008.18,4148.59,3969.19,4102.8,4031.96,4197.83,0
4314.36,4008.21,4280.51,4124.62,4324.1,4603.59,4061.03,4600,4184.1,4226.15,4207.69,4291.28,4609.23,4372.31,4151.19,4168.85,4144.62,4139.87,4012.13,3995.34,4114.94,4099.45,4079.69,4087.71,4099.42,4119.56,4182.29,3954.44,4035.18,4082.13,4123.53,4170.6,4027.68,4093.34,4109.11,4115.39,4044.61,3979.14,3950.99,4171.34,4027.91,4137.01,4028.22,4083.96,4091.07,4093.72,4062.25,4197.4,4112.72,3976.1,4059.97,4040.02,4163.42,4052.07,0
4403.59,4079.49,4278.97,4166.67,4343.59,4620.51,4078.97,4591.28,4179.49,4234.87,4215.38,4300.51,4634.87,4455.9,4152.22,4017.75,4086.21,4129.47,4048.35,4147.91,4095.75,4019.74,4145.37,4109.99,4017.42,4079.97,4182.41,4182.56,3958.31,4063.33,4095.31,4109.12,4028.41,4000.41,4019.31,3952.0,4146.64,3964.74,4177.72,4136.54,4096.02,4199.33,4124.48,4068.42,4160.18,3957.76,4117.78,4118.95,4163.98,3984.73,4177.13,4052.8,4165.99,4061.67,0
4377.95,4005.13,4258.97,4122.56,4354.87,4606.15,4068.72,4584.62,4177.44,4232.31,4213.85,4288.72,4628.72,4426.15,4192.03,4070.99,4117.41,4074.48,3963.86,3969.35,4159.81,4014.01,4054.63,4170.99,4004.43,4002.28,4075.7,4114.4,3978.55,4058.7,4079.55,4001.92,4037.22,4087.77,4189.1,4093.27,4156.9,4046.76,4198.58,4165.82,3966.52,4075.36,4092.49,4177.95,3998.34,4183.73,4130.41,4071.29,3975.41,4104.65,4096.48,4160.6,4060.82,4026.04,1
4271.28,4005.64,4236.41,4085.64,4343.08,4620.51,4105.64,4626.67,4216.41,4227.18,4190.77,4274.87,4617.44,4333.85,3954.08,4150.89,4143.96,3979.25,4139.92,4185.66,3956.62,4085.76,3958.91,3999.52,4092.65,4173.39,4178.04,4086.01,3955.84,3974.28,4066.69,4128.08,4072.68,3995.51,4187.23,4119.85,3993.2,4092.12,4107.56,4012.82,4113.74,3976.55,4016.6,4192.75,4037.2,4198.63,3958.8,4032.7,4043.8,3967.08,4085.5,4073.17,4154.39,4146.54,1
4270.26,3975.9,4248.21,4097.95,4336.41,4614.87,4070.26,4624.62,4198.97,4224.1,4195.38,4267.69,4586.15,4331.28,4034.21,4119.19,3977.96,3991.5,4195.56,4004.85,4142.67,3971.23,4109.83,4168.87,3979.37,3960.29,4128.5,4091.85,4088.14,4180.43,3961.15,4129.64,4091.46,4000.93,3986.34,4057.51,4045.52,4173.94,3971.48,4102.52,3956.59,4017.06,4040.92,4030.72,4086.77,3962.58,4073.48,4011.81,3952.19,3955.6,4170.81,4016.35,4166.44,4118.7,0
4342.56,4045.13,4267.69,4151.79,4336.41,4609.74,4055.9,4591.28,4186.15,4215.38,4198.46,4282.56,4611.28,4394.87,3960.16,4020.56,4129.22,3955.93,4073.7,4091.91,4045.08,4196.17,3966.24,4140.17,4028.6,4032.51,4040.67,4191.46,4118.31,4193.98,4058.88,4156.35,4122.96,4069.44,4096.5,4067.42,4083.83,4011.37,3997.88,4159.44,4117.89,4167.29,4115.33,3975.84,4128.96,4132.99,4061.07,4080.1,4196.91,4099.62,3969.04,4025.3,4042.92,4096.55,1
4317.95,3995.9,4283.08,4108.21,4330.26,4608.72,4076.41,4630.77,4222.05,4240,4205.13,4285.13,4593.33,4371.28,3962.61,4097.76,4010.9,4066.99,4024.61,4000.19,3994.89,4149.67,3985.59,4116.15,4124.78,4073.19,4198.35,4011.4,4138.03,3950.92,4193.13,4108.1,4098.0,4178.41,4097.3,4098.1,4100.62,4163.21,4192.07,4037.81,4144.96,4135.16,4037.05,4152.66,4139.11,4057.6,4125.71,3993.27,3984.12,4139.65,4021.79,4199.3,3957.44,4113.44,1
4281.03,4017.44,4261.54,4108.21,4318.97,4616.41,4081.03,4594.36,4188.72,4208.72,4175.38,4266.15,4568.72,4349.23,4000.63,3961.63,4133.74,4001.0,4001.17,4120.48,4025.48,4148.08,4058.78,3972.62,4031.52,4167.21,4153.35,3984.52,4093.13,4011.07,3989.66,4034.63,4068.71,4114.33,4188.3,4131.35,4167.66,4001.41,4048.15,4006.3,4071.04,3999.15,4016.95,4097.09,3983.27,4195.25,4152.96,4142.47,4010.98,4196.93,4051.48,4045.3,4129.31,4087.65,0
4267.69,3989.74,4227.18,4105.64,4325.64,4612.82,4041.03,4588.21,4183.59,4215.38,4186.67,4249.74,4611.28,4322.05,4014.42,4020.46,4100.87,4130.11,4171.22,4144.45,4162.93,4096.56,4058.8,4112.5,4069.39,4020.77,4186.55,4100.62,4004.27,3970.99,4040.49,4117.29,4004.03,4113.78,4157.94,4096.98,4031.17,4072.59,4174.73,4191.6,3982.3,3994.68,4020.18,4105.59,4097.69,4075.54,4128.7,4177.5,4010.02,4081.96,3985.51,4035.38,4122.59,4018.32,1
4325.64,4026.15,4277.44,4139.49,4348.21,4624.62,4077.44,4626.15,4212.82,4243.08,4210.77,4285.13,4620.51,4380,4086.51,4161.7,4033.57,3969.27,4000.97,4097.81,4114.28,4035.77,4092.46,4057.58,4180.53,3953.95,4006.28,4142.88,4022.02,4132.62,4022.61,4164.5,3958.51,4173.72,4187.06,4153.12,3979.32,4175.38,3980.98,3985.84,4188.48,4143.25,3975.61,4157.55,4016.33,4042.22,4163.35,4148.01,4185.0,4002.44,4010.87,4090.24,4098.92,4051.38,1
4305.13,3982.56,4273.33,4107.18,4320,4618.46,4069.74,4622.56,4205.13,4244.1,4208.72,4296.41,4601.54,4370.26,3950.05,4149.49,4040.8,4000.82,4078.21,4037.1,4141.74,3970.3,4142.26,4088.53,4034.99,4139.28,3953.31,4129.13,4047.28,4000.37,4172.76,4023.71,3969.77,4051.95,3986.59,4039.14,4009.26,4182.25,4046.44,4018.0,4156.45,4180.18,4019.66,4175.09,4183.3,4082.35,3953.73,3959.94,4065.69,4155.28,4041.38,4051.86,4166.55,4175.42,0
4450.77,4045.13,4289.74,4124.1,4319.49,4586.15,4067.69,4614.87,4206.15,4255.9,4290.77,4348.21,4774.87,4537.44,4056.25,3971.85,4187.73,4130.26,3966.97,4155.14,3993.36,4122.3,4012.82,4019.31,3985.74,4125.98,3983.61,4133.1,3954.49,4024.12,4152.68,4094.32,4161.96,3965.18,4027.58,4120.75,4046.45,4095.2,4184.47,4060.05,4053.17,4072.14,4143.68,4170.34,3985.64,4079.81,4025.3,4111.31,4019.17,4014.95,4037.72,4142.07,4186.97,4015.22,0
4295.38,3982.05,4263.59,4106.15,4327.18,4626.15,4083.08,4627.69,4211.79,4245.64,4208.72,4294.87,4598.97,4369.23,4053.36,4168.59,4188.53,3962.86,4011.18,4166.9,4049.41,4013.2,4025.37,4075.77,3969.12,3977.4,4082.86,4009.47,4082.87,3992.44,4167.22,4189.79,4096.43,3993.43,3980.23,4121.36,4153.88,4160.37,4118.68,4037.85,4028.87,4029.95,4174.13,4041.78,4061.85,4099.75,4142.42,3988.37,4130.54,4051.29,4141.21,4136.82,4127.8,3985.72,0
4288.21,3996.92,4249.74,4120,4328.72,4597.44,4077.95,4607.18,4191.79,4226.15,4204.1,4283.59,4606.15,4349.23,4187.89,4067.62,4185.21,4184.39,3977.24,3994.44,4008.23,4134.92,4168.92,4191.22,4197.56,4048.16,4065.41,4095.13,4151.37,3954.49,4127.89,3987.8,4151.25,4134.15,4008.03,4138.01,4173.28,4024.26,4079.72,4098.13,4199.41,3983.53,4175.39,4120.53,4146.87,4083.13,4100.33,4113.63,4115.84,4133.37,4088.16,4067.16,4170.59,4142.85,0
4274.87,3995.38,4238.97,4100.51,4335.9,4622.56,4105.64,4606.67,4212.82,4223.08,4191.79,4269.74,4565.64,4317.95,3977.94,4064.4,4188.13,3970.64,4072.52,4110.37,4144.54,4158.2,4166.26,3961.2,4183.73,4128.65,4099.54,4112.71,4163.68,4081.36,4113.96,4174.49,4142.75,4178.55,4134.44,4185.74,4057.08,4133.72,3959.95,4135.77,4172.81,4160.69,4167.58,4139.99,4152.96,4144.86,4071.36,4019.05,4012.26,4005.73,4169.86,4034.14,4051.23,4035.3,0
4233.33,4026.67,4245.64,4137.44,4351.28,4619.49,4058.97,4605.13,4185.13,4179.49,4132.82,4244.1,4481.54,4263.08,4148.49,4199.55,4129.94,4087.22,4152.97,4121.61,4087.14,4180.45,4051.6,4028.56,4025.41,4173.7,3957.74,4149.88,4048.69,3956.76,4114.08,4013.45,4006.76,4047.97,4026.74,3973.81,3995.18,4159.33,4119.54,4197.39,3985.03,4155.47,4089.3,4165.57,4066.79,4053.16,4070.31,3981.23,4104.82,3985.76,4163.39,4084.12,4058.27,3953.17,0
4257.44,3960.51,4260,4117.95,4333.85,4624.62,4066.67,4623.59,4211.79,4224.62,4176.41,4269.23,4575.38,4309.74,4075.45,4175.26,4069.42,3969.23,4143.53,4160.19,4011.64,4151.34,4133.41,4148.51,4020.92,3992.66,3962.4,4013.31,4040.52,4068.83,4083.57,3961.31,3998.7,3977.27,4021.23,4117.06,4055.06,4093.69,3960.4,4103.1,3972.44,4086.8,3951.07,4097.15,4163.8,4059.46,4051.51,4142.79,4129.11,4146.88,4070.65,4109.01,4043.99,3974.22,0
4273.33,4003.59,4249.74,4093.33,4342.56,4613.33,4055.9,4590.26,4182.05,4219.49,4191.28,4270.77,4613.85,4329.74,4159.18,4103.95,4023.0,4112.5,4184.98,3963.24,4136.11,4048.97,4053.18,4144.75,4131.48,4094.43,4168.64,4087.37,4035.17,3984.36,3987.84,3992.21,4196.26,4137.33,4051.74,4091.38,4000.61,4068.81,3990.58,4093.81,4138.65,4026.48,4004.93,4185.1,4196.06,4144.17,4074.82,4091.84,4139.02,3996.42,4167.81,4196.19,4019.86,4170.78,1
4322.05,4004.1,4282.05,4112.82,4336.92,4618.46,4071.28,4625.13,4214.87,4247.69,4211.79,4286.67,4606.67,4373.33,4069.46,4035.8,4092.52,4114.56,4067.93,4119.89,4066.41,3989.37,4147.28,4068.46,4165.37,4026.3,4123.87,3995.06,3994.47,4173.91,4184.79,4188.07,4008.46,4123.57,3976.31,4144.42,3955.76,4166.71,4185.98,4056.47,3967.63,4076.61,4091.98,4153.04,4081.15,4124.37,4109.09,4082.02,4122.93,4044.3,4057.05,4073.11,4150.93,4014.04,1
4277.95,3988.72,4257.44,4106.15,4327.18,4623.08,4058.97,4622.56,4205.13,4214.87,4192.31,4283.08,4606.15,4351.28,4169.36,4077.04,4086.4,4058.02,3958.87,4086.49,4044.38,4124.98,4180.57,4046.7,3977.04,3960.87,4187.84,4087.23,3968.92,3951.6,4089.76,4009.95,4143.85,4047.3,4039.5,3950.8,4154.83,4128.36,4003.45,4064.1,4173.33,3957.84,4199.81,4197.11,4045.16,4069.02,4019.0,3962.59,4045.88,4196.14,4041.34,4160.83,3950.04,4032.25,0
4318.97,3983.59,4262.56,4107.18,4328.21,4622.56,4110.77,4640,4224.1,4222.05,4164.62,4295.38,4608.72,4376.41,4089.04,4149.46,4177.53,3993.16,4041.16,4152.9,3969.04,4026.23,3963.1,4197.79,3979.19,4026.32,4017.85,4069.68,4013.82,4108.68,4163.3,3989.09,4162.08,4062.13,4088.44,4163.24,4014.31,4192.72,4107.28,4179.18,4062.9,4098.95,3955.38,3967.63,4119.51,4188.91,4171.3,4040.15,3982.32,4021.89,4139.59,3983.48,4177.72,4048.89,1
4309.23,4008.72,4266.15,4110.26,4339.49,4611.79,4063.59,4618.46,4192.31,4241.54,4200.51,4283.59,4612.31,4371.79,4158.04,4162.66,4188.17,3971.15,4046.07,3952.35,4041.7,4159.98,4156.05,4131.51,3993.19,4082.31,4010.14,4145.01,3955.07,4003.62,4095.5,4174.28,3969.24,4015.11,4142.15,4134.17,4048.27,3968.78,4160.67,4001.84,4069.42,4047.52,4091.66,4125.04,3991.42,4188.64,4157.12,4055.74,4184.84,3992.35,4184.06,4098.11,4135.97,3955.85,1
4284.1,4018.97,4265.64,4122.56,4339.49,4614.87,4038.46,4596.41,4185.64,4220,4198.46,4277.95,4619.49,4352.31,4046.83,4137.24,4086.38,4181.69,4113.32,3961.72,3960.36,4109.63,3960.58,4040.11,4162.98,4006.66,4187.24,4098.77,4167.3,4054.97,4095.31,4136.26,4145.28,4061.41,4054.83,4190.05,4080.63,4120.27,4086.38,4096.34,4144.92,4138.28,4105.16,4074.3,4081.66,3981.39,3954.54,4091.81,4050.88,4136.02,4048.23,4036.31,4135.87,4071.7,1
4328.21,4022.05,4265.13,4125.64,4332.31,4612.82,4075.9,4604.1,4196.92,4222.56,4164.1,4288.72,4615.38,4381.03,4111.16,4135.36,4083.08,4083.42,3964.89,4093.49,4186.77,4069.09,4127.52,4140.72,4104.15,4015.49,4000.0,4029.55,3954.82,3980.88,4132.04,4022.75,4185.83,4161.95,4180.85,4187.58,4118.7,4159.89,4175.09,4152.33,3992.01,4080.39,4008.5,4161.29,4116.2,4159.91,3977.81,4151.94,3971.11,3972.27,3988.38,4117.69,4045.5,4036.58,0
